label,origin_id,punchline_idx,text_a,text_b
1,2181,7,i decided that becoming a vegetarian was a missed,steak
0,2182,7,Could you be any more vague with your question,What exactly is wrong with it
0,2183,13,A lot of people were concerned about that because the city has had real financial,problems
1,2184,9,i believe i will be able to run my car on,politicians promises but i m having trouble with the fool injection system
0,2185,8,How to go where to stay and where to eat,and drink
0,2186,7,When two divorced people marry four people get into,bed
1,2187,7,two surgeons were joking about sutures and had each,other in stitches
0,2188,20,A bride received into the home is like a horse that you have just bought you break her in by constantly mounting,her and continually beating her
0,2189,8,It s a blessing to be a soldier for this,country
1,2190,12,i had a novel idea for a new book but got in a bind,so i shelved it it s time to start a new chapter now
0,2191,6,As far as I m concerned this is,over and done with now
1,2192,3,doctors take pains to prescribe,relief
1,2193,2,when irish boys carry,their little brothers they get a pat on the back
0,2194,1,History cannot be,written when our recent past still has a great impact on our present
0,2195,1,If you believe,everything you read better not read
1,2196,0,the stove,cleaner was so worried about the front grill that he put everything else on the back burner
0,2197,6,You won t know if the girl likes,you unless you get to know her and find out for yourself
0,2198,9,The times were such that it was better not to remember,she said
0,2199,15,A lot of doctors are going to come out on the wrong side of this recipe or,cookbook and they re not going to like it
0,2200,4,He would likely be put to,death or given a lengthy sentence
1,2201,4,was noel coward afraid of traditional,christmas music
0,2202,7,go to the website and sign up for online,banking
1,2203,8,i went to cairo but i don t remember if,i saw the river or not i wonder if i am senile
0,2204,2,Each father said he,hopes to receive the correct body shortly
0,2205,1,sometimes teachers don,t date their students they could lose there job
1,2206,15,the divorced couple hurled angostura and boston cream pie at each other it was a bitter custardy,dispute
1,2207,18,the element didn t want to get bonded to its partner the reason was because it would have to pay,compound interest
1,2208,8,i plug my guitar into all kinds of amplifiers it,s an eclectic guitar
1,2209,7,i can never wear glasses they make me see,sick
0,2210,5,He who searches for pearls should not,sleep
0,2211,7,I never had such a good position before he,said
1,2212,11,as the carburettor chuckled to the air filter i guess the choke s,on me
1,2213,9,you can t sing with a mouthful of garbanzo beans so,hummus a tune
1,2214,1,some diets cause,a gut reaction
0,2215,12,Some drank tea coffee or other soft drinks in the bar of this country,where alcoholic beverages are banned
1,2216,4,when the head of the consulting,team suggested that the canal around the castle be filled up with cement he was demoted
0,2217,3,We may give advice but,we cannot give conduct
0,2218,7,He that will take the bird must not scare,it
1,2219,10,in some places there is a lot of manuel labor for every,juan
0,2220,4,Of all the thirty six alternatives,running away is the best
0,2221,12,We re trying to do all we can to work through this situation she,said
1,2222,6,going to the dentist can be very full,filling
1,2223,9,in attempting to cook japanese food i bento ver backwards learning,proper technique
0,2224,1,Just say I,love You every second of a minute
0,2225,7,But I said No we worked real hard and,we tried to make it good
1,2226,7,jill broke her finger today but on the other,hand she was completely fine
0,2227,1,Enjoy yourself It,s later than you think
1,2228,4,the church choir robes were too,long and needed to be hymned
1,2229,6,i tried my first soft drink it was,sodalicious
1,2230,2,a restaurant in financial,trouble expanded and turned the tables
1,2231,1,the lazy musician,was told to shake allegro or make himself scherzo
1,2232,9,old colanders never die they just can t take the strain,anymore
1,2233,6,people who listen to long political speeches are,bulldozers
0,2234,3,She said she almost couldn,t believe it when she heard about the new crash
1,2235,3,the new york stock exchange,has roamin numerals
0,2236,4,You have to take a test,run by the state
0,2237,17,If you re hired to type at a certain speed but can t what will you do when you,re at work
0,2238,37,If there is beauty in character there will be harmony in the home If there is harmony in the home there will be order in the nation If there is order in the nation there will be peace in,the world
1,2239,6,the humorist s favorite sandwich was smoked tongue,on wry
0,2240,7,It is a great success whether we get a,result or not
1,2241,13,the concession stand at the circus had very good coffee it was the greatest joe,on earth
1,2242,12,the dentist s alibi was full of holes so the police performed a cavity,search
0,2243,4,Don t waste good iron for,nails or good men for soldiers
1,2244,13,do birds know where they re going when they fly south for the winter or,do they just wing it every time
0,2245,12,If you go to the Internet and ask this kind of questions you are,in love you are crazy of love
0,2246,0,A person,s online search history contains a wealth of personal information Here are some tips to stem the flow
1,2247,11,i m going to be discussing global warming next week it s quite,a heated topic
1,2248,3,should we watch the swiss,of quartz we should
0,2249,2,In my head It,s fun to do it when I do it in my head
1,2250,8,those who change the color of their food are on,a dye it
1,2251,2,the little green men,told me it was the dog star i told them they can t be sirius
0,2252,0,When someone,s goat gets lost they claim it was stolen by us
1,2253,10,i used to have a fear of boats but that ship has,sailed
1,2254,0,professional rock,climbers the only people paid to get high
1,2255,11,rosemary was always late delivering packages this prompted the head of international herbs,spices to call her supervisor demanding to speak to the parcel sage about rosemary and time
1,2256,9,a fierce storm blew through the mint it created quite a,windfall
1,2257,14,my friend said there s a lot of gold in those hills i replied that s,a load of bullion
0,2258,2,move on and ask,someone else he s too stuck up on himself
1,2259,4,gravity it s always putting everyone,down
1,2260,1,chinese sailors eat,junk food
0,2261,3,All I need to know,is that I ve tried hard and did well
1,2262,2,astral projection to church,is mass tranceportation
1,2263,5,have you heard about that online origami,store it folded
0,2264,1,By slow degrees,the bird builds his nest
1,2265,5,that italian chef is really annoying he,s making a pesto himself
0,2266,9,There were times we didn t think we were going to,get out of there
1,2267,0,the state,funeral remains to be seen
0,2268,2,Just think about what,issues you are for against and learn what each party thinks about it
1,2269,8,the compensation received by the italian chef was a pretty,penne
1,2270,6,when the spammer s computer exploded it blew,him to kingdom com
1,2271,6,what do you call a royal printmaker a,screen prince
0,2272,3,Every time we had contact,with him he turned on us
0,2273,7,You need to get an Attorney and sue the,pants off of them
1,2274,4,the sailor called his girlfriend s,belly ring a naval destroyer
1,2275,12,i held the door for a mime the other day i thought it was,a nice gesture
1,2276,15,resigned to my fate i bought 24 bottles of red wine it was a case of syrah,syrah
0,2277,7,be nice and be yourself If those two things,conflict you have problems
1,2278,8,on the old trains the engineer had a lot of,esteem
0,2279,9,My feeling is let s give him a chance to see,if he meant what he said and if he can do what he promised
1,2280,8,why is tea so therapeutic because boiling the water raises,your self of steam
